Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Decade,Sales_Category,NA_EU_Sales_Ratio,Is_Nintendo_Publisher,Log_Global_Sales,Dominant_Region
12095,Firefighter F.D.18,PS2,2004,Action,Konami Digital Entertainment,0.03,0.03,0.0,0.01,0.07,2000,Low,0.75,0,0.0676586484738148,ANZ
12096,Resident Evil 5,PC,2009,Action,Capcom,0.01,0.04,0.0,0.01,0.07,2000,Low,0.1999999999999999,0,0.0676586484738148,EU
12097,Secret Files: Tunguska,Wii,2008,Adventure,Koch Media,0.05,0.02,0.0,0.01,0.07,2000,Low,1.666666666666667,0,0.0676586484738148,ANZ
12098,DS Nishimura Kyotaro Suspense 2 Shin Tantei Seri,DS,2008,Adventure,Tecmo Koei,0.0,0.0,0.07,0.0,0.07,2000,Low,0.0,0,0.0676586484738148,JP
12099,Pro Yaky? Spirits 2014,PSV,2014,Racing,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07,2010,Low,0.0,0,0.0676586484738148,JP
12100,Mega Man X4,SAT,1997,Action,Capcom,0.0,0.0,0.07,0.0,0.07,1990,Low,0.0,0,0.0676586484738148,JP
12101,Family Trainer: Treasure Adventure,Wii,2010,Sports,Unknown,0.0,0.06,0.0,0.01,0.07,2010,Low,0.0,0,0.0676586484738148,EU
12102,GRID 2,PC,2013,Racing,Codemasters,0.0,0.06,0.0,0.01,0.07,2010,Low,0.0,0,0.0676586484738148,EU
12103,Power Pro GB,GB,1998,Sports,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.17,1990,Low,0.0,0,0.0676586484738148,JP
12104,Sudoku Fever,GBA,2006,Puzzle,Unknown,0.05,0.02,0.0,0.0,0.07,2000,Low,1.666666666666667,0,0.0676586484738148,ANZ
12105,Grand Ages: Medieval,PS4,2015,Strategy,Kalypso Media,0.0,0.05,0.01,0.01,0.07,2010,Low,0.0,0,0.0676586484738148,EU
12106,The Putter Golf,PS,2001,Sports,D3Publisher,0.04,0.03,0.0,0.0,0.07,2000,Low,1.0,0,0.0676586484738148,ANZ
12107,Monster High: New Ghoul in School,PS3,2015,Action,Little Orbit,0.0,0.06,0.0,0.01,0.07,2010,Low,0.0,0,0.0676586484738148,EU
12108,The Powerpuff Girls: Relish Rampage,GC,2002,Action,BAM! Entertainment,0.26516202676136724,0.01,0.0,0.0,0.07,2000,Low,2.5,0,0.0676586484738148,ANZ
12109,Super Real Mahjong Graffiti,SAT,2007,Misc,Seta Corporation,0.0,0.0,0.07,0.0,0.07,2000,Low,0.0,0,0.0676586484738148,JP
12110,Alan Wake,PC,2012,Action,Nordic Games,0.0,0.06,0.0,0.01,0.07,2010,Low,0.0,0,0.0676586484738148,EU
12111,Ninja Warriors,SNES,1993,Action,Titus,0.0,0.0,0.07,0.0,0.07,1990,Low,0.0,0,0.0676586484738148,JP
12112,Army Men: RTS,GC,2004,Strategy,Global Star,0.05,0.01,0.0,0.0,0.07,2000,Low,2.5,0,0.0676586484738148,ANZ
12113,Zettai Onkan Otoda Master,DS,2007,Role-Playing,Hudson Soft,0.0,0.0,0.07,0.0,0.07,2000,Low,0.0,0,0.0676586484738148,JP
12114,Basketball Hall of Fame Ultimate Hoops Challenge,Wii,2010,Racing,Zoo Games,0.06,0.0,0.0,0.0,0.07,2010,Low,6.0,0,0.0676586484738148,ANZ
12115,Dragoneer's Aria,PSP,2007,Role-Playing,Tecmo Koei,0.02,0.0,0.05,0.0,0.07,2000,Low,2.0,0,0.0676586484738148,JP
12116,TigerShark,PS,1997,Simulation,GT Interactive,0.04,0.03,0.0,0.0,0.07,1990,Low,1.0,0,0.0676586484738148,ANZ
12117,Lost Heroes 2,3DS,2015,Action,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,2010,Low,0.0,0,0.0676586484738148,JP
12118,Norse by Norsewest: The Return of the Lost Vikin,PS,1997,Action,Interplay,0.04,0.03,0.0,0.0,0.07,1990,Low,1.0,0,0.0676586484738148,ANZ
12119,Just Dance: Disney Party 2,XOne,2015,Action,Ubisoft,0.05,0.01,0.0,0.01,0.07,2010,Low,2.5,0,0.0676586484738148,ANZ
12120,N+,DS,2007,Platform,Atari,0.06,0.0,0.0,0.0,0.07,2000,Low,6.0,0,0.0676586484738148,ANZ
12121,Sega Soccer Slam,GC,2002,Sports,Sega,0.05,0.01,0.0,0.0,0.07,2000,Low,2.5,0,0.0676586484738148,ANZ
12122,Obscure,PS2,2004,Adventure,Microids,0.03,0.03,0.0,0.01,0.07,2000,Low,0.75,0,0.0676586484738148,ANZ
12123,Katekyoo Hitman Reborn! DS: Fate of Heat - Hono ,DS,2008,Role-Playing,Takara Tomy,0.0,0.0,0.07,0.0,0.07,2000,Low,0.0,0,0.0676586484738148,JP
12124,Shin Lucky * Star: Moe Drill ~Tabidachi~,DS,2007,Action,Kadokawa Shoten,0.0,0.0,0.07,0.0,0.07,2000,Low,0.0,0,0.0676586484738148,JP
12125,Mario Tennis,Wii,2010,Sports,Nintendo,0.0,0.06,0.0,0.01,0.07,2010,Low,0.0,1,0.0676586484738148,EU
12126,Cartoon Network: Punch Time Explosion XL,PS3,2011,Fighting,Crave Entertainment,0.06,0.0,0.0,0.0,0.17,2010,Low,6.0,0,0.0676586484738148,ANZ
12127,DefCon 5,PS,1995,Shooter,Psygnosis,0.04,0.03,0.0,0.0,0.07,1990,Low,1.0,0,0.0676586484738148,ANZ
12128,Lost in Blue 2,DS,2007,Adventure,Konami Digital Entertainment,0.01,0.01,0.05,0.0,0.07,2000,Low,0.5,0,0.0676586484738148,JP
12129,Build-A-Bear Workshop: Friendship Valley,Wii,2007,Misc,Unknown,0.26516202676136724,0.0,0.0,0.0,0.07,2000,Low,6.0,0,0.0676586484738148,ANZ
12130,Secret Service: Ultimate Sacrifice,PS2,2008,Action,Activision,0.03,0.03,0.0,0.01,0.07,2000,Low,0.75,0,0.0676586484738148,ANZ
12131,Alex Rider: Stormbreaker,DS,2007,Action,THQ,0.06,0.0,0.0,0.0,0.07,2000,Low,6.0,0,0.0676586484738148,ANZ
12132,Deep Labyrinth,DS,2006,Action,505 Games,0.06,0.0,0.0,0.0,0.07,2000,Low,6.0,0,0.0676586484738148,ANZ
12133,Tropix,DS,2008,Puzzle,Capcom,0.06,0.0,0.0,0.0,0.07,2000,Low,6.0,0,0.0676586484738148,ANZ
12134,Nichibeikan Pro Yakyuu: Final League,PS2,2002,Sports,SquareSoft,0.0,0.0,0.07,0.0,0.07,2000,Low,0.0,0,0.0676586484738148,JP
12135,Resident Evil 6,PS4,2016,Shooter,Capcom,0.05,0.0,0.0,0.01,0.07,2010,Low,5.0,0,0.0676586484738148,ANZ
12136,Hammerin' Hero,PSP,2007,Action,Irem Software Engineering,0.06,0.0,0.0,0.01,0.07,2000,Low,6.0,0,0.0676586484738148,ANZ
12137,Yoostar on MTV,X360,2007,Misc,Unknown,0.06,0.0,0.0,0.0,0.07,2000,Low,6.0,0,0.0676586484738148,ANZ
12138,Spawn: Armageddon,GC,2003,Action,Electronic Arts,0.05,0.01,0.0,0.0,0.07,2000,Low,2.5,0,0.0676586484738148,ANZ
12139,God Hand,PS2,2006,Action,Capcom,0.0,0.0,0.07,0.0,0.07,2000,Low,0.0,0,0.0676586484738148,JP
12140,Shin Chan: Las Nuevas Aventuras Para Wii!,Wii,2006,Action,505 Games,0.0,0.0,0.07,0.0,0.07,2000,Low,0.0,0,0.0676586484738148,JP
12141,Challenge Me: Brain Puzzles 2,Wii,2010,Puzzle,O-Games,0.0,0.06,0.0,0.01,0.07,2010,Low,0.0,0,0.0676586484738148,EU
12142,The Tale of Despereaux,DS,2008,Platform,Brash Entertainment,0.06,0.0,0.0,0.0,-0.07,2000,Low,6.0,0,0.0676586484738148,ANZ
12143,Legends of Wrestling II,GBA,2002,Fighting,Acclaim Entertainment,0.05,0.02,0.0,0.0,0.07,2000,Low,1.666666666666667,0,0.0676586484738148,ANZ
12144,Tony Hawk's Pro Skater 5,X360,2015,Sports,Activision,0.06,0.0,0.0,0.01,0.17,2010,Low,6.0,0,0.0676586484738148,ANZ
12145,Fatal Fury: Battle Archives Volume 2,PS2,2007,Fighting,SNK Playmore,0.03,0.03,0.0,0.01,0.17,2000,Low,0.75,0,0.0676586484738148,ANZ
12146,Jurassic Park: Operation Genesis,XB,2003,Simulation,Konami Digital Entertainment,0.05,0.01,0.0,0.0,0.07,2000,Low,2.5,0,0.0676586484738148,ANZ
12147,Transformer: Rise of the Dark Spark (3DS),3DS,2014,Role-Playing,Activision,0.05,0.01,0.0,0.01,0.07,2010,Low,2.5,0,0.0676586484738148,ANZ
12148,Freddi Fish: Kelp Seed Mystery,Wii,2008,Adventure,Majesco Entertainment,0.06,0.0,0.0,0.0,0.07,2000,Low,6.0,0,0.0676586484738148,ANZ
12149,Ragnarok: Hikari to Yami no Koujo,PSP,2011,Role-Playing,GungHo,0.02,0.0,0.05,0.0,0.17,2010,Low,2.0,0,0.0676586484738148,JP
12150,FIFA Soccer 06,GBA,2005,Sports,Electronic Arts,0.05,0.02,0.0,0.0,0.07,2000,Low,1.666666666666667,0,0.0676586484738148,ANZ
12151,RedCard 20-03,PS2,2002,Sports,Unknown,0.03,0.03,0.0,0.01,0.07,2000,Low,0.75,0,0.0676586484738148,ANZ
12152,James Bond 007: Blood Stone,DS,2010,Shooter,Activision,0.05,0.01,0.0,0.0,0.07,2010,Low,2.5,0,0.0676586484738148,ANZ
12153,Imagine: Gymnast,DS,2008,Simulation,Ubisoft,0.05,0.01,0.0,0.0,0.07,2000,Low,2.5,0,0.0676586484738148,ANZ
12154,Kanji Sonomama DS Rakubiki Jiten,DS,2006,Racing,Nintendo,0.0,0.0,0.07,0.0,0.07,2000,Low,0.0,1,0.0676586484738148,JP
12155,Future Tactics: The Uprising,PS2,2004,Strategy,Crave Entertainment,0.03,0.03,0.0,0.01,0.07,2000,Low,0.75,0,0.0676586484738148,ANZ
12156,Driver: Parallel Lines,XB,2006,Racing,Atari,0.05,0.01,0.0,0.0,0.07,2000,Low,2.5,0,0.0676586484738148,ANZ
12157,Cities XL 2012,PC,2011,Strategy,Focus Home Interactive,0.01,0.05,0.0,0.01,0.07,2010,Low,8.33333333333333,0,0.0676586484738148,EU
12158,Pipe Mania,PSP,2008,Puzzle,Empire Interactive,0.06,0.0,0.0,0.01,0.07,2000,Low,6.0,0,0.0676586484738148,ANZ
12159,everGirl,GBA,2005,Adventure,THQ,0.05,0.02,0.0,0.0,0.07,2000,Low,1.666666666666667,0,0.0676586484738148,ANZ
12160,Heroes Phantasia,PSP,2012,Role-Playing,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,2010,Low,0.0,0,0.0676586484738148,JP
12161,Prince of Persia: The Fallen King,DS,2008,Action,Ubisoft,0.06,0.01,0.0,0.01,0.07,2000,Low,3.0,0,0.0676586484738148,ANZ
12162,Jewels of the Ages,DS,2011,Puzzle,City Interactive,0.03,0.03,0.0,0.01,0.07,2010,Low,0.75,0,0.0676586484738148,ANZ
12163,The Book of Unwritten Tales 2,PS4,2015,Adventure,Nordic Games,0.0,0.06,0.0,0.01,0.07,2010,Low,0.0,0,0.0676586484738148,EU
12164,Batman: Rise of Sin Tzu,GBA,2003,Action,Ubisoft,0.05,0.02,0.0,0.0,0.07,2000,Low,1.666666666666667,0,0.0676586484738148,ANZ
12165,Chuugaku Eitango Target 1800 DS,DS,2007,Misc,Unknown,0.0,0.0,0.07,0.0,0.07,2000,Low,0.0,0,0.0676586484738148,JP
12166,Future Card Buddy Fight: Yuujou no Bakunetsu Fig,3DS,2015,Action,FuRyu,0.0,0.0,0.07,0.0,0.07,2010,Low,0.0,0,0.0676586484738148,JP
12167,World Racing,XB,2003,Racing,TDK Mediactive,0.05,0.01,0.0,0.0,0.07,2000,Low,2.5,0,0.0676586484738148,ANZ
12168,Major League Baseball 2K10,PSP,2010,Sports,Take-Two Interactive,0.06,0.0,0.0,0.0,0.07,2010,Low,6.0,0,0.0676586484738148,ANZ
12169,Penguins of Madagascar,3DS,2014,Action,Namco Bandai Games,0.0,0.06,0.0,0.0,0.07,2010,Low,0.0,0,0.0676586484738148,EU
12170,Disney's Party,GBA,2003,Misc,Hudson Entertainment,0.05,0.02,0.0,0.0,0.07,2000,Low,1.666666666666667,0,0.0676586484738148,ANZ
12171,Rapala Pro Bass Fishing 2010,PSP,2010,Sports,Activision,0.06,0.0,0.0,0.01,0.07,2010,Low,6.0,0,0.0676586484738148,ANZ
12172,X-Men: The Official Game,GBA,2006,Action,Activision,0.05,0.02,0.0,0.0,0.17,2000,Low,1.666666666666667,0,0.0676586484738148,ANZ
12173,Dreamer Series: Pop Star,DS,2007,Misc,Tivola,0.04,0.02,0.0,0.01,0.07,2000,Low,1.333333333333334,0,0.0676586484738148,ANZ
12174,Card Games,PS,2000,Misc,D3Publisher,0.04,0.03,0.0,0.0,0.07,2000,Low,1.0,0,0.0676586484738148,ANZ
12175,My Amusement Park,DS,2010,Misc,Scholastic Inc.,0.06,0.0,0.0,0.0,0.07,2010,Low,6.0,0,0.0676586484738148,ANZ
12176,Mega Man: Battle & Chase,PS,1997,Racing,Capcom,0.0,0.0,0.06,0.0,0.07,1990,Low,0.0,0,0.0676586484738148,JP
12177,Winning Post 7 2010,PS3,2010,Racing,Tecmo Koei,0.0,0.0,0.07,0.0,0.07,2010,Low,0.0,0,0.0676586484738148,JP
12178,R-Type Command,PSP,2007,Strategy,Rising Star Games,0.05,0.0,0.01,0.01,0.07,2000,Low,5.0,0,0.0676586484738148,ANZ
12179,Age of Empires III: The Asian Dynasties,PC,2007,Strategy,Microsoft Game Studios,0.0,0.05,0.0,0.01,0.07,2000,Low,0.0,0,0.0676586484738148,EU
12180,Destrega,PS,1998,Fighting,Unknown,0.04,0.03,0.0,0.0,0.07,1990,Low,1.0,0,0.0676586484738148,ANZ
12181,Dungeon Maker II: The Hidden War,PSP,2007,Role-Playing,Global A Entertainment,0.06,0.0,0.0,0.01,0.07,2000,Low,6.0,0,0.0676586484738148,ANZ
12182,The Final Round,PS,1996,Sports,Unknown,0.04,0.03,0.0,0.0,0.07,1990,Low,1.0,0,0.0676586484738148,ANZ
12183,Nobunaga no Yabou: Tendou with Power-Up Kit,PS3,2011,Strategy,Tecmo Koei,0.0,0.0,0.07,0.0,0.07,2010,Low,0.0,0,0.0676586484738148,JP
12184,Transformer: Rise of the Dark Spark,WiiU,2014,Action,Activision,0.05,0.01,0.0,0.01,0.07,2010,Low,2.5,0,0.0676586484738148,ANZ
12185,MAPLUS: Portable Navi,PSP,2006,Misc,Edia,0.0,0.0,0.07,0.0,0.07,2000,Low,0.0,0,0.0676586484738148,JP
12186,Rayman Arena,XB,2007,Racing,Unknown,0.05,0.01,0.0,0.0,0.07,2000,Low,2.5,0,0.0676586484738148,ANZ
12187,Brain Quest: Grades 3 & 4,DS,2008,Misc,Electronic Arts,0.06,0.0,0.0,0.01,0.07,2000,Low,6.0,0,0.0676586484738148,ANZ
12188,Petz: Hamsterz Bunch,PSP,2009,Simulation,Ubisoft,0.06,0.0,0.0,0.01,0.07,2000,Low,6.0,0,0.0676586484738148,ANZ
12189,The King of Fighters 02/03,PS2,2005,Fighting,SNK,0.03,0.03,0.0,0.01,0.07,2000,Low,0.75,0,0.0676586484738148,ANZ
12190,Kamen Rider: Dragon Knight,Wii,2009,Fighting,D3Publisher,0.06,0.0,0.0,0.0,0.07,2000,Low,6.0,0,0.0676586484738148,ANZ
12191,Army Men: Green Rogue,PS,2001,Action,3DO,0.04,0.02,0.0,0.0,0.07,2000,Low,1.333333333333334,0,0.0676586484738148,ANZ
12192,Centipede / Breakout / Warlords,GBA,2005,Misc,Zoo Digital Publishing,0.26516202676136724,0.02,0.0,0.0,0.07,2000,Low,1.666666666666667,0,0.0676586484738148,ANZ
12193,Lucian Bee's: Justice Yellow / Evil Violet,PS2,2010,Adventure,5pb,0.0,0.0,0.07,0.0,0.07,2010,Low,0.0,0,0.0676586484738148,JP
12194,Sly 2: Band of Thieves,PS3,2010,Platform,Sony Computer Entertainment,0.0,0.05,0.0,0.02,0.07,2010,Low,0.0,0,0.0676586484738148,EU
12195,Hyperdimension Neptunia Victory,PSV,2014,Role-Playing,Compile Heart,0.0,0.0,0.07,0.0,0.07,2010,Low,0.0,0,0.0676586484738148,JP
12196,Armored Core: Nine Breaker,PS2,2007,Simulation,505 Games,0.03,0.03,0.0,0.01,0.07,2000,Low,0.75,0,0.0676586484738148,ANZ
12197,Doraemon: Nobita no Shin Makai Daibouken DS,DS,2007,Racing,Sega,0.0,0.0,0.07,0.0,0.07,2000,Low,0.0,0,0.0676586484738148,JP
12198,SBK 2011: FIM Superbike World Championship,X360,2011,Racing,Black Bean Games,0.0,0.06,0.0,0.01,0.07,2010,Low,0.0,0,0.0676586484738148,EU
12199,Fairy Fencer F: Advent Dark Force,PS4,2015,Role-Playing,Idea Factory International,0.02,0.0,0.05,0.0,0.07,2010,Low,2.0,0,0.0676586484738148,JP
12200,Cabela's Big Game Hunter 2005 Adventures,GC,2004,Sports,Activision,0.05,0.01,0.0,0.0,0.07,2000,Low,2.5,0,0.0676586484738148,ANZ
12201,Worms 3D,GC,2003,Strategy,Sega,0.05,0.01,0.0,0.0,0.17,2000,Low,2.5,0,0.0676586484738148,ANZ
12202,Fantasy Aquarium World,Wii,2009,Simulation,Unknown,0.26516202676136724,0.0,0.0,0.0,0.07,2000,Low,6.0,0,0.0676586484738148,ANZ
12203,Monster Tale,DS,2011,Platform,Majesco Entertainment,0.06,0.0,0.0,0.0,0.07,2010,Low,6.0,0,0.0676586484738148,ANZ
12204,Tokobot,PSP,2005,Platform,Take-Two Interactive,0.06,0.0,0.0,0.01,0.07,2000,Low,6.0,0,0.0676586484738148,ANZ
12205,TRON: Evolution,PC,2010,Action,Disney Interactive Studios,0.06,0.0,0.0,0.0,0.07,2010,Low,6.0,0,0.0676586484738148,ANZ
12206,Gambler Densetsu Tetsuya,PS2,2001,Adventure,Athena,0.0,0.0,0.07,0.0,0.07,2000,Low,0.0,0,0.0676586484738148,JP
12207,The Guided Fate Paradox,PS3,2013,Role-Playing,Nippon Ichi Software,0.0,0.0,0.06,0.0,0.07,2010,Low,0.0,0,0.0676586484738148,JP
12208,Bleach: Hanatareshi Yabou,PS2,2006,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.07,0.0,0.07,2000,Low,0.0,0,0.0676586484738148,JP
12209,Karaoke Revolution Party,XB,2005,Misc,Konami Digital Entertainment,0.05,0.01,0.0,0.0,0.17,2000,Low,2.5,0,0.0676586484738148,ANZ
12210,Cold Stone Creamery: Scoop It Up,Wii,2009,Misc,Zoo Games,0.06,0.0,0.0,0.0,0.07,2000,Low,6.0,0,0.0676586484738148,ANZ
12211,Yoake Yori Ruriiro na: Brighter than Dawning Blu,PS2,2006,Adventure,Aria,0.0,0.0,0.07,0.0,0.07,2000,Low,0.0,0,0.0676586484738148,JP
12212,Pandemonium 2,PS,1997,Platform,BMG Interactive Entertainment,0.04,0.02,0.0,0.0,0.07,1990,Low,1.333333333333334,0,0.0676586484738148,ANZ
12213,MotorStorm RC,PSV,2012,Racing,Sony Computer Entertainment,0.0,0.05,0.0,0.02,0.07,2010,Low,0.0,0,0.0676586484738148,EU
12214,National Geographic Challenge!,X360,2007,Misc,Unknown,0.06,0.0,0.0,0.0,0.07,2000,Low,6.0,0,0.0676586484738148,ANZ
12215,Fallout: Brotherhood of Steel,PS2,2004,Role-Playing,Avalon Interactive,0.03,0.03,0.0,0.01,0.07,2000,Low,0.75,0,0.0676586484738148,ANZ
12216,Touch 'N' Play Collection,DS,2010,Misc,O-Games,0.04,0.02,0.0,0.01,0.07,2010,Low,1.333333333333334,0,0.0676586484738148,ANZ
12217,Mayhem 3D,X360,2011,Racing,Evolved Games,0.06,0.0,0.0,0.0,0.07,2010,Low,6.0,0,0.0676586484738148,ANZ
12218,One Piece: Unlimited World Red,WiiU,2014,Action,Namco Bandai Games,0.0,0.04,0.02,0.0,0.07,2010,Low,0.0,0,0.0676586484738148,EU
12219,Parlor! Mini 2,SNES,2007,Misc,Nippon Telenet,0.26516202676136724,0.0,0.07,0.0,0.07,2000,Low,0.0,0,0.0676586484738148,JP
12220,Gundam Try Age SP,3DS,2014,Strategy,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,2010,Low,0.0,0,0.0676586484738148,JP
12221,Top Gun,PS3,2011,Simulation,505 Games,0.06,0.0,0.0,0.01,0.07,2010,Low,6.0,0,0.0676586484738148,ANZ
12222,Gunstar Super Heroes,GBA,2005,Shooter,Sega,0.05,0.02,0.0,0.0,0.07,2000,Low,1.666666666666667,0,0.0676586484738148,ANZ
12223,Insecticide,DS,2008,Action,Gamecock,0.06,0.0,0.0,0.0,0.07,2000,Low,6.0,0,0.0676586484738148,ANZ
12224,C: The Contra Adventure,PS,1998,Shooter,Unknown,0.04,0.02,0.0,0.0,0.07,1990,Low,1.333333333333334,0,0.0676586484738148,ANZ
12225,Interactive Storybook DS Series 1,DS,2007,Misc,Tommo,0.06,0.0,0.0,0.0,0.07,2000,Low,6.0,0,0.0676586484738148,ANZ
12226,Frogger Advance: The Great Quest,GBA,2002,Action,Konami Digital Entertainment,0.05,0.02,0.0,0.0,0.07,2000,Low,1.666666666666667,0,0.0676586484738148,ANZ
12227,Worms Forts: Under Siege,XB,2007,Strategy,Sega,0.05,0.01,0.0,0.0,0.17,2000,Low,2.5,0,0.0676586484738148,ANZ
12228,Dream C Club,X360,2009,Simulation,D3Publisher,0.0,0.0,0.07,0.0,0.07,2000,Low,0.0,0,0.0676586484738148,JP
12229,Pro Evolution Soccer 2015,PC,2014,Sports,Konami Digital Entertainment,0.0,0.06,0.0,0.01,0.07,2010,Low,0.0,0,0.0676586484738148,EU
12230,Disney Infinity,PSV,2013,Action,Disney Interactive Studios,0.05,0.0,0.0,0.02,0.07,2010,Low,5.0,0,0.0676586484738148,ANZ
12231,Pocky & Rocky with Becky,GBA,2001,Shooter,Altron,0.05,0.02,0.0,0.0,0.07,2000,Low,1.666666666666667,0,0.0676586484738148,ANZ
12232,Full Spectrum Warrior: Ten Hammers,PS2,2006,Racing,THQ,0.03,0.02,0.0,0.01,0.07,2000,Low,1.0,0,0.0676586484738148,ANZ
12233,Streets of Rage 3,GEN,1993,Action,Sega,0.26516202676136724,0.0,0.07,0.0,0.07,1990,Low,0.0,0,0.0676586484738148,JP
12234,Chocolatier,DS,2010,Misc,Zoo Games,0.06,0.0,0.0,0.0,0.07,2010,Low,6.0,0,0.0676586484738148,ANZ
12235,Cosmos Chaos!,DS,2010,Misc,Mentor Interactive,0.06,0.0,0.0,0.0,0.07,2010,Low,6.0,0,0.0676586484738148,ANZ
12236,Lego Star Wars: The Force Awakens,3DS,2016,Action,Warner Bros. Interactive Entertainment,0.02,0.04,0.0,0.0,0.07,2010,Low,0.3999999999999999,0,0.0676586484738148,EU
12237,12-Sai. Honto no Kimochi,3DS,2014,Adventure,Happinet,0.0,0.0,0.07,0.0,0.07,2010,Low,0.0,0,0.0676586484738148,JP
12238,"Warhammer 40,000: Squad Command",DS,2007,Strategy,THQ,0.05,0.01,0.0,0.01,0.07,2000,Low,2.5,0,0.0676586484738148,ANZ
12239,Hasbro Family Game Night Fun Pack,X360,2011,Misc,Electronic Arts,0.26516202676136724,0.0,0.0,0.0,0.17,2010,Low,6.0,0,0.0676586484738148,ANZ
12240,Port Royale 3,X360,2007,Simulation,Kalypso Media,0.06,0.0,0.0,0.0,0.07,2000,Low,6.0,0,0.0676586484738148,ANZ
12241,Pro Yaky? Spirits 4,PS3,2007,Sports,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07,2000,Low,0.0,0,0.0676586484738148,JP
12242,Speed Racer,PS,1996,Racing,Tomy Corporation,0.04,0.02,0.0,0.0,0.07,1990,Low,1.333333333333334,0,0.0676586484738148,ANZ
12243,NHL Hitz Pro,XB,2003,Racing,Midway Games,0.05,0.01,0.0,0.0,0.07,2000,Low,2.5,0,0.0676586484738148,ANZ
12244,Walt Disney Pictures Presents Enchanted,DS,2007,Platform,Disney Interactive Studios,0.04,0.01,0.0,0.01,0.07,2000,Low,2.0,0,0.0676586484738148,ANZ
12245,Cardfight!! Vanguard: Lock On Victory!!,3DS,2014,Misc,FuRyu,0.0,0.0,0.07,0.0,0.07,2010,Low,0.0,0,0.0676586484738148,JP
12246,Jewel Quest IV: Heritage,DS,2011,Puzzle,iWin,0.0,0.05,0.0,0.01,0.06,2010,Low,0.0,0,0.0582689081239757,EU
12247,Atelier Meruru: Alchemist of Arland 3,PSV,2013,Role-Playing,Gust,0.26516202676136724,0.0,0.06,0.0,0.06,2010,Low,0.0,0,0.0582689081239757,JP
12248,Hot Wheels: Burnin' Rubber,GBA,2001,Racing,THQ,0.05,0.02,0.0,0.0,0.06,2000,Low,1.666666666666667,0,0.0582689081239757,ANZ
12249,Ojyousama Express,PS,1998,Strategy,Media Works,0.0,0.0,0.06,0.0,0.06,1990,Low,0.0,0,0.0582689081239757,JP
12250,Jewel Link Chronicles: Mountains of Madness,DS,2007,Puzzle,Avanquest,0.0,0.06,0.0,0.01,0.06,2000,Low,0.0,0,0.0582689081239757,EU
12251,Chrysler Classic Racing,Wii,2008,Racing,Zoo Games,0.06,0.0,0.0,0.0,0.06,2000,Low,6.0,0,0.0582689081239757,ANZ
12252,Wings of War,XB,2004,Simulation,Take-Two Interactive,0.05,0.01,0.0,0.0,-0.06,2000,Low,2.5,0,0.0582689081239757,ANZ
12253,Jam Sessions 2,DS,2009,Misc,Ubisoft,0.06,0.0,0.0,0.0,0.06,2000,Low,6.0,0,0.0582689081239757,ANZ
12254,Orcs & Elves,DS,2007,Role-Playing,Electronic Arts,0.06,0.0,0.0,0.01,0.06,2000,Low,6.0,0,0.0582689081239757,ANZ
12255,187: Ride or Die,XB,2005,Racing,Ubisoft,0.05,0.01,0.0,0.0,0.06,2000,Low,2.5,0,0.0582689081239757,ANZ
12256,RPG Maker 3,PS2,2004,Role-Playing,Enterbrain,0.03,0.02,0.0,0.01,0.06,2000,Low,1.0,0,0.0582689081239757,ANZ
12257,Zatch Bell! Mamodo Battles,GC,2005,Fighting,Namco Bandai Games,0.05,0.01,0.0,0.0,0.06,2000,Low,2.5,0,0.0582689081239757,ANZ
12258,Motion Explosion!,X360,2011,Misc,505 Games,0.05,0.01,0.0,0.0,0.06,2010,Low,2.5,0,0.0582689081239757,ANZ
12259,Genkai Tokki Monster Monpiece,PSV,2013,Strategy,Idea Factory,0.0,0.0,0.06,0.0,0.06,2010,Low,0.0,0,0.0582689081239757,JP
12260,Desert Strike Advance,GBA,2002,Simulation,Electronic Arts,0.05,0.02,0.0,0.0,0.06,2000,Low,1.666666666666667,0,0.0582689081239757,ANZ
12261,Kabuki Warriors,XB,2001,Action,Unknown,0.05,0.01,0.0,0.0,0.06,2000,Low,2.5,0,0.0582689081239757,ANZ
12262,Gradius Collection,PSP,2006,Shooter,Konami Digital Entertainment,0.04,0.0,0.02,0.0,0.06,2000,Low,4.0,0,0.0582689081239757,ANZ
12263,Disney's Chicken Little: Ace In Action,DS,2006,Shooter,Disney Interactive Studios,0.06,0.0,0.0,0.0,0.17,2000,Low,6.0,0,0.0582689081239757,ANZ
12264,IL-2 Sturmovik: Birds of Prey,DS,2009,Racing,505 Games,0.06,0.0,0.0,0.0,0.06,2000,Low,6.0,0,0.0582689081239757,ANZ
12265,Discworld,PS,1994,Adventure,Psygnosis,0.04,0.02,0.0,0.0,0.06,1990,Low,1.333333333333334,0,0.0582689081239757,ANZ
12266,The LEGO Movie Videogame,PC,2007,Action,Warner Bros. Interactive Entertainment,0.02,0.04,0.0,0.01,0.06,2000,Low,0.3999999999999999,0,0.0582689081239757,EU
